Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue ID,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Shortname,Price,Venue Likes,Venue Rating
Queens,Rego Park,40.72897409480735,-73.8578268690537,4e67acf0bd41e96a148c2682,T-Mobile,40.730024,-73.860795,Mobile Phone Shop,Mobile Phones,-99.0,-99.0,-99.0
Queens,Rego Park,40.72897409480735,-73.8578268690537,4c410811ff711b8d2c651105,Family Fruit Farm,40.728757096338434,-73.86336726333742,Grocery Store,Grocery Store,-99.0,-99.0,-99.0
Queens,Rego Park,40.72897409480735,-73.8578268690537,4b12aabff964a520028c23e3,Bed Bath & Beyond,40.7309624390452,-73.8623097691197,Furniture / Home Store,Furniture / Home,-99.0,-99.0,-99.0
Queens,Rego Park,40.72897409480735,-73.8578268690537,4b19d21cf964a520cce423e3,Rego Park Sake Sushi,40.73043826020163,-73.86341361853336,Sushi Restaurant,Sushi,-99.0,-99.0,-99.0
Queens,Rego Park,40.72897409480735,-73.8578268690537,4cd98dea1647a0939d9be74c,Subway,40.730214513620986,-73.86272511379714,Sandwich Place,Sandwiches,-99.0,-99.0,-99.0
Queens,Rego Park,40.72897409480735,-73.8578268690537,4b047bf3f964a520915422e3,CVS pharmacy,40.72679064351588,-73.85377220539202,Pharmacy,Pharmacy,-99.0,-99.0,-99.0
Queens,Rego Park,40.72897409480735,-73.8578268690537,5606c830498ea559acac8882,Starbucks,40.729803939216424,-73.8626648555788,Coffee Shop,Coffee Shop,-99.0,-99.0,-99.0
Queens,Rego Park,40.72897409480735,-73.8578268690537,4dea711bb0fb8293f7d4c3c6,Rouge Nails & Spa,40.73006146008311,-73.86157248903636,Nail Salon,Nail Salon,-99.0,-99.0,-99.0
Queens,Rego Park,40.72897409480735,-73.8578268690537,530e971c498ea305c708a58f,Tu Arepa Pizza Cafe,40.727482026394895,-73.85302794070248,Spanish Restaurant,Spanish,-99.0,-99.0,-99.0
Queens,Rego Park,40.72897409480735,-73.8578268690537,4f10acbae4b0804e898373cb,Rego Bagels,40.72960265150517,-73.86263640477898,Bagel Shop,Bagels,-99.0,-99.0,-99.0
Queens,Rego Park,40.72897409480735,-73.8578268690537,4c0e39ebc700c9b62079a3dd,Dunkin',40.730009123329516,-73.86297131883356,Donut Shop,Donuts,-99.0,-99.0,-99.0
Queens,Woodhaven,40.68988687915789,-73.8581104655432,4d1e43a26e8c37047b3ee59f,Spa New Jin Nail Salon,40.69245012306085,-73.8555293128256,Nail Salon,Nail Salon,-99.0,-99.0,-99.0
Queens,Woodhaven,40.68988687915789,-73.8581104655432,4bd09e4b9854d13a1616f84d,Neir's Tavern,40.689789441128106,-73.8634186513688,Dive Bar,Dive Bar,-99.0,-99.0,-99.0
Queens,Woodhaven,40.68988687915789,-73.8581104655432,4bfd3f1783bbd13a10f462c5,Duane Reade,40.692235258770914,-73.85951220989227,Pharmacy,Pharmacy,-99.0,-99.0,-99.0
Queens,Woodhaven,40.68988687915789,-73.8581104655432,4c03fab5187ec928ba63b67b,Sal's Pizzeria,40.69155596306291,-73.85749670660209,Pizza Place,Pizza,-99.0,-99.0,-99.0
Queens,Woodhaven,40.68988687915789,-73.8581104655432,4f655b3ce4b098b3962b82d8,Nebu Hookah Lounge,40.691853537334474,-73.86206817290629,Hookah Bar,Hookah Bar,-99.0,-99.0,-99.0
Queens,Woodhaven,40.68988687915789,-73.8581104655432,4c675e859cb82d7fb3b493d2,Tropical #1 Restaurant,40.69270056308191,-73.85571163440424,Latin American Restaurant,Latin American,-99.0,-99.0,-99.0
Queens,Woodhaven,40.68988687915789,-73.8581104655432,4c0f85cec6cf76b0115e8251,Bagel Bin,40.69152719959214,-73.85749910059357,Bagel Shop,Bagels,-99.0,-99.0,-99.0
Queens,Woodhaven,40.68988687915789,-73.8581104655432,4b60927ff964a52046ee29e3,KFC,40.69284396688372,-73.85667961222754,Fried Chicken Joint,Fried Chicken,-99.0,-99.0,-99.0
Queens,Woodhaven,40.68988687915789,-73.8581104655432,4c52a90594790f4786d308a3,Chase Bank,40.6928062,-73.8556699,Bank,Bank,-99.0,-99.0,-99.0
Queens,Woodhaven,40.68988687915789,-73.8581104655432,4b5bb96ef964a520601229e3,Rite Aid,40.6925702,-73.8550173,Pharmacy,Pharmacy,-99.0,-99.0,-99.0
Queens,Woodhaven,40.68988687915789,-73.8581104655432,4c3794331e06d13a3934763e,Chase Bank,40.69264197197616,-73.86071786284447,Bank,Bank,-99.0,-99.0,-99.0
Queens,Woodhaven,40.68988687915789,-73.8581104655432,4cfd10f3d8468cfafefefd6b,Sam's Deli,40.69214112496379,-73.86221075582331,Deli / Bodega,Deli / Bodega,-99.0,-99.0,-99.0
Queens,Woodhaven,40.68988687915789,-73.8581104655432,4b6b6ee9f964a5207f082ce3,Thailand Kitchen Corp.,40.69265417236722,-73.8579874136706,Thai Restaurant,Thai,-99.0,-99.0,-99.0
Queens,Woodhaven,40.68988687915789,-73.8581104655432,4db73f110cb6c940bfa47206,New Pops,40.69248816166163,-73.8580409325102,Restaurant,Restaurant,-99.0,-99.0,-99.0
Queens,Woodhaven,40.68988687915789,-73.8581104655432,4c857644d4e23704783a8388,Subway,40.69222686090154,-73.861693457419,Sandwich Place,Sandwiches,-99.0,-99.0,-99.0
Queens,Woodhaven,40.68988687915789,-73.8581104655432,4bd34b50caff9521478ad4f0,Scaturro Supermarkets,40.692517515450355,-73.8594257424795,Supermarket,Supermarket,-99.0,-99.0,-99.0
Queens,Woodhaven,40.68988687915789,-73.8581104655432,4bd0843da8b3a5935f06645f,Dunkin',40.692567762617486,-73.86045464301594,Donut Shop,Donuts,-99.0,-99.0,-99.0
Queens,Woodhaven,40.68988687915789,-73.8581104655432,4c48fa2d6f1420a15d5afa54,Richhaven liquor,40.6914898186675,-73.85861004075805,Liquor Store,Liquor Store,-99.0,-99.0,-99.0
Queens,Woodhaven,40.68988687915789,-73.8581104655432,4c7d286ab53db1f71c309c11,Jamaica Gourmet Deli,40.69275800668209,-73.85540971192985,Deli / Bodega,Deli / Bodega,-99.0,-99.0,-99.0
Queens,Woodhaven,40.68988687915789,-73.8581104655432,4cfe8b0bfeec6dcbd2955836,Tak Chong Deli,40.687428,-73.858385,Deli / Bodega,Deli / Bodega,-99.0,-99.0,-99.0
Queens,Woodhaven,40.68988687915789,-73.8581104655432,4bd34c369854d13ae06dfd4d,Taste Of Italy,40.69248251150625,-73.86088992701404,Pizza Place,Pizza,-99.0,-99.0,-99.0
Queens,Woodhaven,40.68988687915789,-73.8581104655432,4c4349ead7fad13a91550ada,La Gitana Panaderia & Restaurant,40.692904184109324,-73.85424754764401,Arepa Restaurant,Arepas,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4c0aea66340720a1875b8793,Ozone Pizzeria,40.680732739560426,-73.8425328646759,Pizza Place,Pizza,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4e3ef1fab61cb577be8bb2ab,Mia Halal Food,40.68000268652495,-73.84443760252918,Restaurant,Restaurant,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4d7e71f97991dcb309a21f9e,Zumba® Crossbay Blvd,40.678597973326845,-73.8440744271743,Gym,Gym,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4ce83e12f1c6236a40a25ef0,Rite Aid,40.6800393,-73.8421896,Pharmacy,Pharmacy,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4b79b41ff964a5204d0c2fe3,IHOP,40.681172809084394,-73.84125401986202,Breakfast Spot,Breakfast,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4b78315cf964a5202fbb2ee3,Esquire Diner,40.67897505281432,-73.84372413892027,Diner,Diner,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4cfc0ec5d8468cfae737f86b,SUBWAY,40.68141193058057,-73.84696191748456,Sandwich Place,Sandwiches,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,56f16c10498ecc5661fbd540,Blink Fitness Ozone Park,40.68159328406715,-73.83790012950878,Gym,Gym,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4e67acf0bd41e96a148c2911,T-Mobile,40.680487,-73.841689,Mobile Phone Shop,Mobile Phones,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4f997b5bd4f21823bb1f54b0,Baskin-Robbins,40.681132291467925,-73.84506374479201,Ice Cream Shop,Ice Cream,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4c64cce0508f76b025f0b2a6,El Viejo Yayo,40.68487115750091,-73.84378059518707,Latin American Restaurant,Latin American,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4c2635c6a852c928732be66c,CVS pharmacy,40.6811774237265,-73.84173040910325,Pharmacy,Pharmacy,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4c252a61c11dc9b634bc2624,Dunkin' Donuts/Baskin Robbins,40.681115101096395,-73.84511939194152,Donut Shop,Donuts,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4e31c4312fb6ede816e3a184,Redbox,40.680742,-73.84223,Video Store,Video Store,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,5022b54ce4b04ac74d74c5ac,TD Bank,40.68044,-73.8412639,Bank,Bank,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4c39e32e18e72d7f32dc1af5,Libertad Restaurant,40.68078621327724,-73.8423730370561,Spanish Restaurant,Spanish,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,5ba3499489b06a002cac44f1,Papa John's Pizza,40.68074549822253,-73.84375289443653,Pizza Place,Pizza,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4b2f6aa9f964a52047eb24e3,Richie's Gym,40.68488299261194,-73.84132475177039,Gym / Fitness Center,Gym / Fitness,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4f94568d7bebe789688b59c7,Mattress Firm,40.679372,-73.844799,Mattress Store,Mattress Store,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4bc94241511f9521a58cadc7,White Castle,40.679864408321784,-73.84036463041224,Fast Food Restaurant,Fast Food,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4c93c85cefecb713f875da9d,Chase Bank,40.684936,-73.844516,Bank,Bank,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4dc5c222ae608779d1444723,Pc Richards & Son,40.68076709282191,-73.84551780340993,Shop & Service,Shops,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4c4b28c69c8d2d7fef79966a,Modell's Sporting Goods,40.680735660296506,-73.84432554244995,Sporting Goods Shop,Sporting Goods,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4bddb77b6198c9b6c46111ff,Bowl 360,40.67979722854484,-73.84045690367661,Bowling Alley,Bowling Alley,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4cea7e17e1eeb60cf481aeae,Century Deli & Grocery,40.68033060971935,-73.84166552313279,Deli / Bodega,Deli / Bodega,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4be5d3ea2457a5936213ac15,Marshalls,40.680415,-73.846622,Department Store,Department Store,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4c66b7dc9cb82d7f084b91d2,101 Café,40.685100409049845,-73.84324515486136,Diner,Diner,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,50a29851f31c6bbf2953890a,GO For It Kickboxing Ozone Park,40.683082699849955,-73.84153923194805,Athletics & Sports,Athletics & Sports,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,50ba50d0e4b0760737baa140,P & S Custom Tailoring,40.682831,-73.840003,Tailor Shop,Tailor,-99.0,-99.0,-99.0
Queens,Ozone Park,40.680708468265415,-73.84320266173447,4e4cdf09bd413c4cc66cd726,Romeo's Pizza And Pasta,40.68007758744539,-73.83826792239039,Pizza Place,Pizza,-99.0,-99.0,-99.0
Queens,South Ozone Park,40.66854957767195,-73.80986478649041,5177fc9f498e807a87354dbe,Biordi's Italian-American Deli,40.668712,-73.811585,Deli / Bodega,Deli / Bodega,-99.0,-99.0,-99.0
Queens,South Ozone Park,40.66854957767195,-73.80986478649041,510d5a22e4b03bf8319b2f87,Dunkin',40.667459146836535,-73.81056539049939,Donut Shop,Donuts,-99.0,-99.0,-99.0
Queens,South Ozone Park,40.66854957767195,-73.80986478649041,4fd7b91be4b014978ff304af,SUBWAY,40.667303614583304,-73.80649281217102,Sandwich Place,Sandwiches,-99.0,-99.0,-99.0
Queens,South Ozone Park,40.66854957767195,-73.80986478649041,4bc3bd01dce4eee107bb719d,Hilton Garden Inn Queens/JFK Airport,40.66576124308501,-73.8062596321106,Hotel,Hotel,-99.0,-99.0,-99.0
Queens,South Ozone Park,40.66854957767195,-73.80986478649041,4d152bb36c8b548126bfdccc,New Times Mini Market & Deli Inc.,40.66771638775388,-73.80799770355225,Deli / Bodega,Deli / Bodega,-99.0,-99.0,-99.0
Queens,South Ozone Park,40.66854957767195,-73.80986478649041,4e05f3e0483b98d41706b4f6,Back Streets Park (Officer Edward Byrn Park),40.66784601144057,-73.80645260182763,Park,Park,-99.0,-99.0,-99.0
Queens,South Ozone Park,40.66854957767195,-73.80986478649041,4c43494bff711b8df0ba1405,Burger King,40.67137089999638,-73.81061145707861,Fast Food Restaurant,Fast Food,-99.0,-99.0,-99.0
Queens,South Ozone Park,40.66854957767195,-73.80986478649041,4e4e0ec6bd4101d0d7a135bb,McDonald's,40.671601656724576,-73.806619187483,Fast Food Restaurant,Fast Food,-99.0,-99.0,-99.0
Queens,South Ozone Park,40.66854957767195,-73.80986478649041,4e074c77aeb74c39910f3dde,Back Street Park,40.666541991455354,-73.8064066471395,Park,Park,-99.0,-99.0,-99.0
Queens,South Ozone Park,40.66854957767195,-73.80986478649041,4bf9cf354a67c928658527cf,Rosemary's,40.665953118859385,-73.80670535242234,Bar,Bar,-99.0,-99.0,-99.0
Queens,South Ozone Park,40.66854957767195,-73.80986478649041,4d8d4ab83bfef04d073d7e86,The Great American Grill Bar,40.66584667040741,-73.8062304873794,Bar,Bar,-99.0,-99.0,-99.0
Queens,South Ozone Park,40.66854957767195,-73.80986478649041,5044a0c8e4b0711881c74051,Hilton Garden Inn Fitness Center,40.665766662863284,-73.80625729432965,Gym / Fitness Center,Gym / Fitness,-99.0,-99.0,-99.0
Queens,South Ozone Park,40.66854957767195,-73.80986478649041,4cdb599ca1bba35d8f6e94e5,Halal Truck @ Walgreens.,40.671871713823116,-73.81342610249396,Food Truck,Food Truck,-99.0,-99.0,-99.0
Queens,South Ozone Park,40.66854957767195,-73.80986478649041,4ed0ba9302d5feaa1ca1035e,Layla's Deli,40.67239811357952,-73.80717638676344,Deli / Bodega,Deli / Bodega,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,4bf86c605ec320a16ec788d3,La Cheesecake,40.78517323544634,-73.8418485146766,Dessert Shop,Desserts,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,55a2e59b498eb8d1daee2268,Mr Dre Kitchen Bar,40.784360369254536,-73.84537240296609,Latin American Restaurant,Latin American,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,4b1280dbf964a520568a23e3,Walgreens,40.7853101,-73.8456603,Pharmacy,Pharmacy,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,4cdb41696ad1a093c02ceb56,Canaan Restaurant,40.78444163538903,-73.8458165938532,Asian Restaurant,Asian,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,4d8805b7d85f370481b0c9db,Little Pepper,40.78246231945881,-73.84597571881392,Chinese Restaurant,Chinese,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,4b71521af964a520fd402de3,7-Eleven,40.7850216977684,-73.8409030437469,Convenience Store,Convenience Store,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,4e14a78462e14518a92795ad,Benateri's Italian Gourmet Deli,40.78587669770275,-73.83835335267611,Deli / Bodega,Deli / Bodega,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,5053d0fde4b01eeee5354e8e,Sal's Pizza & Italian Kitchen,40.78162383079163,-73.8410984695503,Pizza Place,Pizza,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,4f355e8be4b013ba9de3bdac,SUBWAY,40.783232160184575,-73.84273873274644,Sandwich Place,Sandwiches,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,4d5317bd587ba35dc17859f6,Dunkin',40.7821726816919,-73.84611633748784,Donut Shop,Donuts,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,4d52e67cdcce224b3d85f11b,Rite Aid,40.783961,-73.84604,Pharmacy,Pharmacy,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,4b75b82cf964a5208c1f2ee3,Famous Gold Tim’s Deli & Grill,40.78593883796699,-73.84046147395006,Deli / Bodega,Deli / Bodega,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,4b8abd9cf964a520b07d32e3,Mangu Grill,40.784095,-73.845659,Caribbean Restaurant,Caribbean,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,4e31c4302fb6ede816e379b4,Redbox,40.785174,-73.84118,Video Store,Video Store,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,4c44c0bc36d6a5935aed6aa8,Capital One Bank,40.78552271324894,-73.84545220435484,Bank,Bank,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,4beeb6df3686c9b66bd2246e,College Point Diner,40.78490960425564,-73.8458221573826,Diner,Diner,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,536a5aea498e3ba5d4e2a870,Pollos a la Brasa Mr. Mario,40.78299189473491,-73.84594097253198,Latin American Restaurant,Latin American,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,538a5ea1498e264f18c7c06b,Danny's French Cuisine & Steak 法式料理,40.7852988949057,-73.84142231764773,Steakhouse,Steakhouse,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,5057af1ce4b05aa03ffe6994,The Buffet 大飽口福,40.78150139833791,-73.84121239293053,Buffet,Buffet,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,54a98ec2498e6c1a0a8c8376,Lulu Seafood,40.78141655136728,-73.84076390694383,Seafood Restaurant,Seafood,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,50e25be4e4b0a78b0afcf73c,View De Point,40.781345857533175,-73.84105345787556,Hotel Bar,Hotel Bar,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,4c4382a9dd1f2d7f52a07ef9,Pizza Town,40.78238084977933,-73.84589234683646,Pizza Place,Pizza,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,4b5f680ff964a52086b829e3,Key Food,40.78368236127627,-73.84583059883938,Supermarket,Supermarket,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,4c73daca4bc4236af1e8ce7a,Au Bon Pain,40.78134891385922,-73.8459467157212,Bakery,Bakery,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,53c74033498e898adf1a20d2,MTA Bus - Q25/Q25LTD (127th Street and 20th Avenue),40.785004338301356,-73.84131765095266,Bus Station,Bus Station,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,4de3dfef7d8b2547eb25ecbc,Fisherman Depot,40.78543652431212,-73.84134062424701,Sporting Goods Shop,Sporting Goods,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,58e06786ca10703b62677ef7,Olé Mexican Grille,40.785166,-73.841527,Burrito Place,Burritos,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,4b575c31f964a520a03328e3,R and T Pet Supply,40.78483771002114,-73.84583185190502,Pet Store,Pet Store,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,55b904a0498ebf07b5ffee2e,ole mexican grille,40.78593363270097,-73.84045348392146,Taco Place,Tacos,-99.0,-99.0,-99.0
Queens,College Point,40.784902749260205,-73.84304528896125,4ff6e46764a40b36eb17ac2c,Hotel de Point,40.7811367,-73.841021,Hotel,Hotel,-99.0,-99.0,-99.0
Queens,Whitestone,40.78129076602694,-73.81420216610863,4ed41d6f30f81894b2a27fd1,The Dance Project,40.77721960849701,-73.81299414315957,Dance Studio,Dance Studio,-99.0,-99.0,-99.0
Queens,Whitestone,40.78129076602694,-73.81420216610863,4d14c607401db60caefadaa4,Varsi Salumeria,40.78514060603927,-73.81664624694854,Deli / Bodega,Deli / Bodega,-99.0,-99.0,-99.0
Queens,Whitestone,40.78129076602694,-73.81420216610863,5a11ffcf8ad62e5b054bbb04,Kung Fu Tea,40.778097,-73.814624,Bubble Tea Shop,Bubble Tea,-99.0,-99.0,-99.0
Queens,Whitestone,40.78129076602694,-73.81420216610863,4c51b85a375c0f472ba27594,MTA - Q 15,40.77873557120472,-73.81458066998323,Moving Target,Moving Target,-99.0,-99.0,-99.0
Queens,Whitestone,40.78129076602694,-73.81420216610863,4e275a6d1f6e88a154577bf0,Smoke Corner,40.77768738267783,-73.81314905042949,Candy Store,Candy Store,-99.0,-99.0,-99.0
Queens,Whitestone,40.78129076602694,-73.81420216610863,536f744b498e0abf41fdcb40,Amtrak 160,40.779743123757996,-73.81921610461869,Train,Train,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,4b801f9df964a520465430e3,Avli Little Greek Tavern,40.765728653906976,-73.77197219555069,Greek Restaurant,Greek,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,566e263c498e6356a9f22248,The French Workshop,40.76540402414712,-73.7718613465587,Bakery,Bakery,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,4f1f4996e4b01ff351a7a50c,Ayna Agra Indian Restaurant,40.76547788211754,-73.77173659554312,Indian Restaurant,Indian,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,50d877cde4b0b55bcd7a7842,Massage Envy - Bayside,40.766402,-73.772202,Spa,Spa,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,57229b06498ea26fa774d53f,Nippon Cha,40.7644083217188,-73.77146121426482,Noodle House,Noodles,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,4babc2f6f964a5204ac73ae3,Fino Wine & Tapas,40.76495210022032,-73.7715569958625,Wine Bar,Wine Bar,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,4b670a92f964a5207a362be3,Uncle Jack's Steakhouse,40.764280607385075,-73.77133234757915,Steakhouse,Steakhouse,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,5ae11e766a5950002ca80045,Taverna Kyclades,40.76452177864298,-73.77152164217524,Greek Restaurant,Greek,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,5488c379498e979131f181ac,Aperitif,40.76556397196721,-73.77132911426214,Bistro,Bistro,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,4aeb79b6f964a52077c221e3,Press 195,40.763905395556144,-73.77094621364826,Bar,Bar,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,4bc1219d74a9a5938c6dd1f6,B & B Beverage Distributors,40.763368415847566,-73.77285466643036,Liquor Store,Liquor Store,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,4a972133f964a520982820e3,Martha's Country Bakery,40.76342158931668,-73.77097077434549,Bakery,Bakery,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,4b6483e9f964a520e7b92ae3,Bayside Milk Farm,40.76856182868976,-73.7732378351275,Farmers Market,Farmer's Market,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,51d9993a498e60ca1676f5e7,Maria's Restaurant,40.76625348252823,-73.77225305296473,Mediterranean Restaurant,Mediterranean,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,4b09e919f964a5209b1f23e3,Sushi Bell,40.767141834242075,-73.7732140757212,Sushi Restaurant,Sushi,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,5967f925b3c9615cca01106c,One Station Plaza,40.763428291490186,-73.77148590228875,Beer Garden,Beer Garden,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,4bb7ca5b1261d13a83e2e798,Papazzio Restaurant,40.764322841757284,-73.77143715206627,Italian Restaurant,Italian,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,5b73518e5a2c91002cfcb7a7,You Garden Xiao Long Bao,40.7634199,-73.77061119999999,Shanghai Restaurant,Shanghai,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,4b3e391df964a520bc9925e3,Jackson Hole,40.76880043327382,-73.77334179080728,Burger Joint,Burgers,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,5452bc6e498ed7a6b875bbf4,European Wax Center,40.76537614777608,-73.77184571820892,Health & Beauty Service,Health & Beauty,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,4f077c3ae4b00a2750fc5891,Better Body Bootcamp,40.769062208472164,-73.77379690880512,Gym,Gym,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,4af43f33f964a520dcf021e3,Top Bagel,40.76368114396928,-73.77119577635857,Bagel Shop,Bagels,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,539a4ff0498e79c6745baba9,Masala Box,40.76267413949973,-73.77068224603876,Indian Restaurant,Indian,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,5669ffe7498edbe082db916f,Sangarita's Tapas Wine,40.76415485358696,-73.77153221026435,Spanish Restaurant,Spanish,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,552abb67498e7628b339966e,Krave It,40.76382992613737,-73.77100996023898,American Restaurant,American,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,4e4c5f9dae60bb501264bd69,Tanko,40.76635972615586,-73.77227540055657,Asian Restaurant,Asian,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,5786d8ba498e9351c7138e12,Sol Bar & Grill,40.76393191327494,-73.7709818828506,Latin American Restaurant,Latin American,-99.0,-99.0,-99.0
Queens,Bayside,40.76604063281064,-73.7742736306867,4b88b808f964a5206a0a32e3,Brian Dempsey's,40.7644260449649,-73.77136941909556,Bar,Bar,-99.0,-99.0,-99.0
